"AnswerId","JobName","Worker","Status","WorkDurationInSeconds","TaskReservedTime","TaskStartedTime","AnswerSubmittedTime","AnswerAcceptedTime","AnswerRejectedTime","ScheduledAutoApprovalTime","ScheduledAutoRejectionTime","Answer.2:selections","Answer.3:sliders","Answer.4:selections","DynamicContent.audioSamples"
"9A5855B4E89450B","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","81","2016.09.04 19:23:15 +0000","2016.09.04 19:23:16 +0000","2016.09.04 19:24:38 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:24:38 +0000","1970.01.01 00:00:00 +0000","0","87","2","https://api.crowdee.de/v1/files/ae68b1e773bcf03d4911a949ed9ed6a8"
"2F563756FBAB462","Sympathie_2016-07-19T09:06:50.175Z","5AFEEE579D","REJECTED","63","2016.09.04 19:25:44 +0000","2016.09.04 19:25:44 +0000","2016.09.04 19:26:47 +0000","","2016.09.05 17:43:57 +0000","2016.09.09 19:26:47 +0000","1970.01.01 00:00:00 +0000","0","130","2","https://api.crowdee.de/v1/files/fcdfd41d5aa0b2e6138eed49556a1f33"
"6DF4E8C4033D83E","Sympathie_2016-07-19T09:06:50.175Z","5AFEEE579D","REJECTED","32","2016.09.04 19:26:50 +0000","2016.09.04 19:26:51 +0000","2016.09.04 19:27:23 +0000","","2016.09.05 17:43:57 +0000","2016.09.09 19:27:23 +0000","1970.01.01 00:00:00 +0000","0","42","2","https://api.crowdee.de/v1/files/dccea5d120972377a215207ce929650e"
"E1DB894661121BA","Sympathie_2016-07-19T09:06:50.175Z","C67B9F5572","ACCEPTED","48","2016.09.04 19:31:01 +0000","2016.09.04 19:31:02 +0000","2016.09.04 19:31:50 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:31:50 +0000","1970.01.01 00:00:00 +0000","0","171","2","https://api.crowdee.de/v1/files/b598d7594cbcf72008a4bd92a6d14c40"
"7981D25FCFBC2DA","Sympathie_2016-07-19T09:06:50.175Z","D37D878808","ACCEPTED","89","2016.09.04 19:37:34 +0000","2016.09.04 19:37:36 +0000","2016.09.04 19:39:05 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:39:05 +0000","1970.01.01 00:00:00 +0000","0","78","2","https://api.crowdee.de/v1/files/22bc3cb08e67bb341ec9c4981e396b2e"
"06E7CFBE20AEFBF","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","21","2016.09.04 19:39:09 +0000","2016.09.04 19:39:10 +0000","2016.09.04 19:39:31 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:39:31 +0000","1970.01.01 00:00:00 +0000","0","58","2","https://api.crowdee.de/v1/files/67a524dc82f13b5cd487c39a72f047ed"
"CD24F05E4BD16D5","Sympathie_2016-07-19T09:06:50.175Z","D37D878808","ACCEPTED","28","2016.09.04 19:40:05 +0000","2016.09.04 19:40:05 +0000","2016.09.04 19:40:34 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:40:34 +0000","1970.01.01 00:00:00 +0000","0","119","2","https://api.crowdee.de/v1/files/7f841a6ad8240f42b6f4e0e8388f705e"
"6AC08FF077451F9","Sympathie_2016-07-19T09:06:50.175Z","D37D878808","ACCEPTED","37","2016.09.04 19:40:37 +0000","2016.09.04 19:40:39 +0000","2016.09.04 19:41:16 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:41:16 +0000","1970.01.01 00:00:00 +0000","0","42","2","https://api.crowdee.de/v1/files/f84ed1976d59ecba3ca6f49ed5fd67c0"
"E7A7CBE65E77BB2","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","106","2016.09.04 19:39:33 +0000","2016.09.04 19:39:33 +0000","2016.09.04 19:41:20 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:41:20 +0000","1970.01.01 00:00:00 +0000","0","145","2","https://api.crowdee.de/v1/files/d31ffe1dcaf11fb7ab9f51727308a774"
"465242E97D93453","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","42","2016.09.04 19:41:21 +0000","2016.09.04 19:41:22 +0000","2016.09.04 19:42:04 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:42:04 +0000","1970.01.01 00:00:00 +0000","0","150","2","https://api.crowdee.de/v1/files/603de513dd96138720b46e7f02dbf8f6"
"7E4DC760A592841","Sympathie_2016-07-19T09:06:50.175Z","D37D878808","ACCEPTED","39","2016.09.04 19:41:43 +0000","2016.09.04 19:41:44 +0000","2016.09.04 19:42:24 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:42:24 +0000","1970.01.01 00:00:00 +0000","0","67","2","https://api.crowdee.de/v1/files/60e15d888500d66d527900cfd3232814"
"00CEB86B921F6A1","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","23","2016.09.04 19:42:06 +0000","2016.09.04 19:42:06 +0000","2016.09.04 19:42:29 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:42:29 +0000","1970.01.01 00:00:00 +0000","0","71","2","https://api.crowdee.de/v1/files/683d9f3bb85ce7eac209010fbcfb3f5d"
"4905CE9E44CC80C","Sympathie_2016-07-19T09:06:50.175Z","D37D878808","ACCEPTED","45","2016.09.04 19:42:28 +0000","2016.09.04 19:42:30 +0000","2016.09.04 19:43:15 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:43:15 +0000","1970.01.01 00:00:00 +0000","0","27","2","https://api.crowdee.de/v1/files/faae4b7e06d3e666c2c698da22e74842"
"A46B4583D4B8427","Sympathie_2016-07-19T09:06:50.175Z","D37D878808","ACCEPTED","31","2016.09.04 19:43:17 +0000","2016.09.04 19:43:18 +0000","2016.09.04 19:43:50 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:43:50 +0000","1970.01.01 00:00:00 +0000","0","81","2","https://api.crowdee.de/v1/files/99dc93538d86320be6cde5bb2124cec7"
"BA6225319B6B734","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","27","2016.09.04 19:44:47 +0000","2016.09.04 19:44:47 +0000","2016.09.04 19:45:15 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:45:15 +0000","1970.01.01 00:00:00 +0000","0","147","2","https://api.crowdee.de/v1/files/fc3eb795ec96721925c49f03f1b67592"
"4D05B931215D9FA","Sympathie_2016-07-19T09:06:50.175Z","A1EC3D0F99","REJECTED","24","2016.09.04 19:45:16 +0000","2016.09.04 19:45:16 +0000","2016.09.04 19:45:41 +0000","","2016.09.06 16:19:25 +0000","2016.09.09 19:45:41 +0000","1970.01.01 00:00:00 +0000","0","51","2","https://api.crowdee.de/v1/files/b9d6fd169bef552b60abddb5b497534b"
"EE4552EAE8C4D5B","Sympathie_2016-07-19T09:06:50.175Z","C67B9F5572","ACCEPTED","32","2016.09.04 19:47:09 +0000","2016.09.04 19:47:09 +0000","2016.09.04 19:47:41 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:47:41 +0000","1970.01.01 00:00:00 +0000","0","43","2","https://api.crowdee.de/v1/files/112f95c9ef8b12fa658e1b8351c799b8"
"24A4EF44F02804B","Sympathie_2016-07-19T09:06:50.175Z","C67B9F5572","ACCEPTED","39","2016.09.04 19:47:44 +0000","2016.09.04 19:47:45 +0000","2016.09.04 19:48:24 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:48:24 +0000","1970.01.01 00:00:00 +0000","0","168","2","https://api.crowdee.de/v1/files/9f85d6cc6ddca1627c4df381d878aa63"
"F45740A0E22340F","Sympathie_2016-07-19T09:06:50.175Z","C67B9F5572","ACCEPTED","30","2016.09.04 19:48:25 +0000","2016.09.04 19:48:26 +0000","2016.09.04 19:48:57 +0000","2016.09.05 17:51:20 +0000","","2016.09.09 19:48:57 +0000","1970.01.01 00:00:00 +0000","0","158","2","https://api.crowdee.de/v1/files/35ae55cde687a1990b528bc635b9eeb6"
"1094A407DA39266","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","59","2016.09.05 06:27:22 +0000","2016.09.05 06:27:23 +0000","2016.09.05 06:28:22 +0000","2016.09.05 17:51:20 +0000","","2016.09.10 06:28:22 +0000","1970.01.01 00:00:00 +0000","0","65","2","https://api.crowdee.de/v1/files/112f95c9ef8b12fa658e1b8351c799b8"
"8A8BEAD239E6D2F","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","36","2016.09.05 06:28:24 +0000","2016.09.05 06:28:25 +0000","2016.09.05 06:29:02 +0000","2016.09.05 17:51:20 +0000","","2016.09.10 06:29:02 +0000","1970.01.01 00:00:00 +0000","0","118","2","https://api.crowdee.de/v1/files/c7c636169515124637ddf12b0172ddae"
"3CFB13329D9F643","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","32","2016.09.05 06:29:05 +0000","2016.09.05 06:29:05 +0000","2016.09.05 06:29:38 +0000","2016.09.05 17:51:20 +0000","","2016.09.10 06:29:38 +0000","1970.01.01 00:00:00 +0000","0","109","2","https://api.crowdee.de/v1/files/d3c2f8aeeed5dd0995c32e919ce64bd7"
"0A12F86DF5263FC","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","24","2016.09.05 06:30:19 +0000","2016.09.05 06:30:20 +0000","2016.09.05 06:30:44 +0000","2016.09.05 17:51:20 +0000","","2016.09.10 06:30:44 +0000","1970.01.01 00:00:00 +0000","0","135","2","https://api.crowdee.de/v1/files/077b1b8505910f668c34de8f4689f364"
"300BBECDB2A920E","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","25","2016.09.05 06:30:46 +0000","2016.09.05 06:30:47 +0000","2016.09.05 06:31:12 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:31:12 +0000","1970.01.01 00:00:00 +0000","0","110","2","https://api.crowdee.de/v1/files/48249e083dbb3bcef8c2fd32fba5b41e"
"2C221B2FF995BB2","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","40","2016.09.05 06:31:13 +0000","2016.09.05 06:31:14 +0000","2016.09.05 06:31:54 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:31:54 +0000","1970.01.01 00:00:00 +0000","0","41","2","https://api.crowdee.de/v1/files/dccea5d120972377a215207ce929650e"
"7FAF4D4ED4E01B9","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","25","2016.09.05 06:31:56 +0000","2016.09.05 06:31:57 +0000","2016.09.05 06:32:22 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:32:22 +0000","1970.01.01 00:00:00 +0000","0","102","2","https://api.crowdee.de/v1/files/3d338a920f5acbc1b0c65e704caf2d8a"
"113A0D6F83975D9","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","28","2016.09.05 06:32:23 +0000","2016.09.05 06:32:24 +0000","2016.09.05 06:32:52 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:32:52 +0000","1970.01.01 00:00:00 +0000","0","69","2","https://api.crowdee.de/v1/files/86518088cba518d0d6794c89ccc0b811"
"146D7B47C1D1ED3","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","23","2016.09.05 06:33:51 +0000","2016.09.05 06:33:51 +0000","2016.09.05 06:34:15 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:34:15 +0000","1970.01.01 00:00:00 +0000","0","125","2","https://api.crowdee.de/v1/files/b9d6fd169bef552b60abddb5b497534b"
"E8A8897DD060541","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","23","2016.09.05 06:34:16 +0000","2016.09.05 06:34:17 +0000","2016.09.05 06:34:41 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:34:41 +0000","1970.01.01 00:00:00 +0000","0","82","2","https://api.crowdee.de/v1/files/738d78fb9eaeeb377a66e8d4ac39b159"
"1AD621FAEF7FF63","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","23","2016.09.05 06:34:42 +0000","2016.09.05 06:34:42 +0000","2016.09.05 06:35:06 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:35:06 +0000","1970.01.01 00:00:00 +0000","0","89","2","https://api.crowdee.de/v1/files/0d1c0d995859c36ead2d80dd203f9b2d"
"D86FCC7AA294896","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","24","2016.09.05 06:35:08 +0000","2016.09.05 06:35:08 +0000","2016.09.05 06:35:33 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:35:33 +0000","1970.01.01 00:00:00 +0000","0","107","2","https://api.crowdee.de/v1/files/8ed5fb2cb2208b842a7e4c8e38ab60b4"
"9ADE843F1EB4E53","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","23","2016.09.05 06:35:34 +0000","2016.09.05 06:35:35 +0000","2016.09.05 06:35:58 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:35:58 +0000","1970.01.01 00:00:00 +0000","0","82","2","https://api.crowdee.de/v1/files/8cde875914527adce8bf35cfb55410eb"
"ABF12DC9DD3DE9F","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","20","2016.09.05 06:35:59 +0000","2016.09.05 06:36:00 +0000","2016.09.05 06:36:21 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:36:21 +0000","1970.01.01 00:00:00 +0000","0","118","2","https://api.crowdee.de/v1/files/8ed5fb2cb2208b842a7e4c8e38ab60b4"
"D78A051F029602A","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","21","2016.09.05 06:37:03 +0000","2016.09.05 06:37:04 +0000","2016.09.05 06:37:26 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:37:26 +0000","1970.01.01 00:00:00 +0000","0","113","2","https://api.crowdee.de/v1/files/3a2dc35c9eee5ac0267b0f9d90850053"
"2D9C7BAA7D874F9","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","24","2016.09.05 06:37:27 +0000","2016.09.05 06:37:28 +0000","2016.09.05 06:37:53 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:37:53 +0000","1970.01.01 00:00:00 +0000","0","89","2","https://api.crowdee.de/v1/files/cbe4017a5424e1a26094a37e9f15edf3"
"DC3910C37BCB121","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","21","2016.09.05 06:37:56 +0000","2016.09.05 06:37:56 +0000","2016.09.05 06:38:18 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:38:18 +0000","1970.01.01 00:00:00 +0000","0","95","2","https://api.crowdee.de/v1/files/3617e3f2a050184b7f0b83bf4f289267"
"D033C6140673C63","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","21","2016.09.05 06:38:19 +0000","2016.09.05 06:38:20 +0000","2016.09.05 06:38:42 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:38:42 +0000","1970.01.01 00:00:00 +0000","0","62","2","https://api.crowdee.de/v1/files/fcdfd41d5aa0b2e6138eed49556a1f33"
"B48A40438E147B6","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","23","2016.09.05 06:38:44 +0000","2016.09.05 06:38:44 +0000","2016.09.05 06:39:08 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:39:08 +0000","1970.01.01 00:00:00 +0000","0","106","2","https://api.crowdee.de/v1/files/063be33cb56519eaef97843b98d5a412"
"DE5E39D6567D849","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","21","2016.09.05 06:39:10 +0000","2016.09.05 06:39:10 +0000","2016.09.05 06:39:32 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:39:32 +0000","1970.01.01 00:00:00 +0000","0","82","2","https://api.crowdee.de/v1/files/1ae0182c93e5904f4c2289344a86ebe1"
"77EE1310153FCB0","Sympathie_2016-07-19T09:06:50.175Z","E7514B3E96","ACCEPTED","23","2016.09.05 06:39:33 +0000","2016.09.05 06:39:33 +0000","2016.09.05 06:39:57 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 06:39:57 +0000","1970.01.01 00:00:00 +0000","0","81","2","https://api.crowdee.de/v1/files/fc3eb795ec96721925c49f03f1b67592"
"F61AC134B02C3F7","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","98","2016.09.05 07:21:33 +0000","2016.09.05 07:21:39 +0000","2016.09.05 07:23:17 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 07:23:17 +0000","1970.01.01 00:00:00 +0000","0","90","2","https://api.crowdee.de/v1/files/677091b68c861fc8497e1ac3d143d3da"
"0C3F17DA768F712","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","26","2016.09.05 07:23:20 +0000","2016.09.05 07:23:21 +0000","2016.09.05 07:23:47 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 07:23:47 +0000","1970.01.01 00:00:00 +0000","0","201","2","https://api.crowdee.de/v1/files/62d2ccafb81c4f15c02925d938a6d1bd"
"6BA91106B181EF7","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","24","2016.09.05 07:23:49 +0000","2016.09.05 07:23:50 +0000","2016.09.05 07:24:15 +0000","2016.09.05 17:51:15 +0000","","2016.09.10 07:24:15 +0000","1970.01.01 00:00:00 +0000","0","18","2","https://api.crowdee.de/v1/files/5f5e238d78b417da1acc4ae04373ad31"
"8EDEB4AB2987855","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","26","2016.09.05 07:24:17 +0000","2016.09.05 07:24:18 +0000","2016.09.05 07:24:44 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:24:44 +0000","1970.01.01 00:00:00 +0000","0","168","2","https://api.crowdee.de/v1/files/09706c9f14a9b9b930670de79f45754c"
"209997261C03C6C","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","39","2016.09.05 07:24:46 +0000","2016.09.05 07:24:46 +0000","2016.09.05 07:25:25 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:25:25 +0000","1970.01.01 00:00:00 +0000","0","31","2","https://api.crowdee.de/v1/files/49dfa80cd14f367478fb286bd1afd358"
"F9851EBE04D5F84","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","22","2016.09.05 07:25:28 +0000","2016.09.05 07:25:29 +0000","2016.09.05 07:25:51 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:25:51 +0000","1970.01.01 00:00:00 +0000","0","174","2","https://api.crowdee.de/v1/files/202e3e081ae78ada967bf4078ad4fff5"
"B0FE8112A3D8780","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","21","2016.09.05 07:25:55 +0000","2016.09.05 07:25:55 +0000","2016.09.05 07:26:17 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:26:17 +0000","1970.01.01 00:00:00 +0000","0","66","2","https://api.crowdee.de/v1/files/f691edd8f2275268403e8682a7662d61"
"F8250603AA4AD07","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","32","2016.09.05 07:26:25 +0000","2016.09.05 07:26:25 +0000","2016.09.05 07:26:58 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:26:58 +0000","1970.01.01 00:00:00 +0000","0","75","2","https://api.crowdee.de/v1/files/1f99d1d0754749adad7aff1d5e200dec"
"66CB56C293346F8","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","22","2016.09.05 07:27:01 +0000","2016.09.05 07:27:01 +0000","2016.09.05 07:27:23 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:27:23 +0000","1970.01.01 00:00:00 +0000","0","1","2","https://api.crowdee.de/v1/files/3d4ed6542db19e726b6d87e0491ff470"
"9EBB47036B17472","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","20","2016.09.05 07:27:25 +0000","2016.09.05 07:27:25 +0000","2016.09.05 07:27:46 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:27:46 +0000","1970.01.01 00:00:00 +0000","0","201","2","https://api.crowdee.de/v1/files/b598d7594cbcf72008a4bd92a6d14c40"
"638031459CF2DE2","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","43","2016.09.05 07:27:48 +0000","2016.09.05 07:27:49 +0000","2016.09.05 07:28:32 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:28:32 +0000","1970.01.01 00:00:00 +0000","0","86","2","https://api.crowdee.de/v1/files/6f7c4d4a0d01e1a206252db9bf96df79"
"4229CF015C7DA83","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","62","2016.09.05 07:27:46 +0000","2016.09.05 07:27:47 +0000","2016.09.05 07:28:50 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:28:50 +0000","1970.01.01 00:00:00 +0000","0","57","2","https://api.crowdee.de/v1/files/f84ed1976d59ecba3ca6f49ed5fd67c0"
"2FC0BB90F1FA81D","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","32","2016.09.05 07:28:33 +0000","2016.09.05 07:28:34 +0000","2016.09.05 07:29:06 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:29:06 +0000","1970.01.01 00:00:00 +0000","0","116","2","https://api.crowdee.de/v1/files/f0464222a07195c4028118728301fdae"
"021B9234E17E40C","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","29","2016.09.05 07:28:54 +0000","2016.09.05 07:28:54 +0000","2016.09.05 07:29:24 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:29:24 +0000","1970.01.01 00:00:00 +0000","0","25","2","https://api.crowdee.de/v1/files/efc8f7c5b33dcbf13a6c9367f092c975"
"426A5BEBA8E18D8","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","27","2016.09.05 07:29:26 +0000","2016.09.05 07:29:26 +0000","2016.09.05 07:29:53 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:29:53 +0000","1970.01.01 00:00:00 +0000","0","102","2","https://api.crowdee.de/v1/files/42be40a20aa337b0facd601cc5618bb5"
"862F11ABD9FE6CB","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","47","2016.09.05 07:29:08 +0000","2016.09.05 07:29:09 +0000","2016.09.05 07:29:56 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:29:56 +0000","1970.01.01 00:00:00 +0000","0","110","2","https://api.crowdee.de/v1/files/687e45b93006ec2e85e6184726175313"
"0FC7659EBAD7C14","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","20","2016.09.05 07:29:58 +0000","2016.09.05 07:29:58 +0000","2016.09.05 07:30:19 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:30:19 +0000","1970.01.01 00:00:00 +0000","0","49","2","https://api.crowdee.de/v1/files/705804f4db2b8da54a9db8261eaad95d"
"794ABA68581AD07","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","28","2016.09.05 07:29:55 +0000","2016.09.05 07:29:56 +0000","2016.09.05 07:30:24 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:30:24 +0000","1970.01.01 00:00:00 +0000","0","99","2","https://api.crowdee.de/v1/files/9bd446ac92f6d0d2c74eef47a90a0c16"
"3F97B704769B710","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","32","2016.09.05 07:30:21 +0000","2016.09.05 07:30:21 +0000","2016.09.05 07:30:54 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:30:54 +0000","1970.01.01 00:00:00 +0000","0","107","2","https://api.crowdee.de/v1/files/f6183d899228cefd47a0cc6227421e35"
"780986727AD804B","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","27","2016.09.05 07:30:26 +0000","2016.09.05 07:30:27 +0000","2016.09.05 07:30:54 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:30:54 +0000","1970.01.01 00:00:00 +0000","0","86","2","https://api.crowdee.de/v1/files/20e4b8622f8867704af0276415756943"
"3B4AC070B9BA68F","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","22","2016.09.05 07:30:58 +0000","2016.09.05 07:30:59 +0000","2016.09.05 07:31:21 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:31:21 +0000","1970.01.01 00:00:00 +0000","0","150","2","https://api.crowdee.de/v1/files/6abbcbda295934d860f12b9b9b27a07f"
"3348C8CBF7C835D","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","32","2016.09.05 07:30:57 +0000","2016.09.05 07:30:57 +0000","2016.09.05 07:31:30 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:31:30 +0000","1970.01.01 00:00:00 +0000","0","69","2","https://api.crowdee.de/v1/files/112f95c9ef8b12fa658e1b8351c799b8"
"449883E995865D2","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","25","2016.09.05 07:31:24 +0000","2016.09.05 07:31:24 +0000","2016.09.05 07:31:50 +0000","2016.09.05 17:51:08 +0000","","2016.09.10 07:31:50 +0000","1970.01.01 00:00:00 +0000","0","74","2","https://api.crowdee.de/v1/files/49f6738f915fbc5d868c2be0e6d81e6c"
"8130A2747D3960E","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","20","2016.09.05 07:31:31 +0000","2016.09.05 07:31:32 +0000","2016.09.05 07:31:52 +0000","2016.09.05 17:51:01 +0000","","2016.09.10 07:31:52 +0000","1970.01.01 00:00:00 +0000","0","201","2","https://api.crowdee.de/v1/files/909c7ead6aad0ac32eec753bda267666"
"E1B14D3B33D5B9B","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","24","2016.09.05 07:31:55 +0000","2016.09.05 07:31:55 +0000","2016.09.05 07:32:19 +0000","2016.09.05 17:51:01 +0000","","2016.09.10 07:32:19 +0000","1970.01.01 00:00:00 +0000","0","1","2","https://api.crowdee.de/v1/files/a97c4bf57414d4d4e2e771d43173ac8e"
"C8BA34222D71193","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","46","2016.09.05 07:31:53 +0000","2016.09.05 07:31:54 +0000","2016.09.05 07:32:41 +0000","2016.09.05 17:51:01 +0000","","2016.09.10 07:32:41 +0000","1970.01.01 00:00:00 +0000","0","79","2","https://api.crowdee.de/v1/files/1f99d1d0754749adad7aff1d5e200dec"
"E687F222C250ABC","Sympathie_2016-07-19T09:06:50.175Z","02960007ED","ACCEPTED","40","2016.09.05 07:33:08 +0000","2016.09.05 07:33:08 +0000","2016.09.05 07:33:48 +0000","2016.09.05 17:51:01 +0000","","2016.09.10 07:33:48 +0000","1970.01.01 00:00:00 +0000","0","84","2","https://api.crowdee.de/v1/files/ae68b1e773bcf03d4911a949ed9ed6a8"
"1911E3FF6B9D214","Sympathie_2016-07-19T09:06:50.175Z","FC1C7C33C3","ACCEPTED","21","2016.09.05 07:34:34 +0000","2016.09.05 07:34:38 +0000","2016.09.05 07:34:59 +0000","2016.09.05 17:51:01 +0000","","2016.09.10 07:34:59 +0000","1970.01.01 00:00:00 +0000","0","159","2","https://api.crowdee.de/v1/files/063be33cb56519eaef97843b98d5a412"
